,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Epoch,formatted_Time,day,source_target,demo_category
186,536906,1,544636,26977263,1.0,5.0,3.0,22.429000000000002,154.859,-23.8755,-111.541,1762677663,"2025-11-09,05:41:03",2025-11-09,536906-544636,NA
187,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1762830000,"2025-11-11,00:00:00",2025-11-11,492850-616453,NA
188,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1762830000,"2025-11-11,00:00:00",2025-11-11,492850-616453,NA
189,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1762830000,"2025-11-11,00:00:00",2025-11-11,492850-616453,NA
190,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1762830000,"2025-11-11,00:00:00",2025-11-11,492850-616453,NA
191,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1762830000,"2025-11-11,00:00:00",2025-11-11,492850-616453,NA
192,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1762830000,"2025-11-11,00:00:00",2025-11-11,569329-499467,NA
193,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1762830000,"2025-11-11,00:00:00",2025-11-11,569329-499467,NA
194,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1762830000,"2025-11-11,00:00:00",2025-11-11,569329-499467,NA
195,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1762830000,"2025-11-11,00:00:00",2025-11-11,569329-499467,NA
196,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1762830000,"2025-11-11,00:00:00",2025-11-11,569329-499467,NA
197,464579,1,521673,27271090,1.0,0.0,0.0,33.7833,-45.4927,39.4571,-48.424,1762971490,"2025-11-12,15:18:10",2025-11-12,464579-521673,NA
198,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1763002800,"2025-11-13,00:00:00",2025-11-13,492850-616453,NA
199,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1763002800,"2025-11-13,00:00:00",2025-11-13,492850-616453,NA
200,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1763002800,"2025-11-13,00:00:00",2025-11-13,492850-616453,NA
201,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1763002800,"2025-11-13,00:00:00",2025-11-13,492850-616453,NA
202,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1763002800,"2025-11-13,00:00:00",2025-11-13,492850-616453,NA
203,464579,1,516393,27475931,1.0,0.0,3.0,33.7833,-45.4927,-24.3748,-111.257,1763176331,"2025-11-15,00:12:11",2025-11-15,464579-516393,NA
204,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1764039600,"2025-11-25,00:00:00",2025-11-25,569329-616453,NA
205,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1764039600,"2025-11-25,00:00:00",2025-11-25,569329-616453,NA
206,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1764039600,"2025-11-25,00:00:00",2025-11-25,569329-616453,NA
207,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1764039600,"2025-11-25,00:00:00",2025-11-25,569329-616453,NA
208,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1764039600,"2025-11-25,00:00:00",2025-11-25,569329-616453,NA
209,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1764039600,"2025-11-25,00:00:00",2025-11-25,580798-657173,NA
210,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1764039600,"2025-11-25,00:00:00",2025-11-25,580798-657173,NA
211,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1764039600,"2025-11-25,00:00:00",2025-11-25,580798-657173,NA
212,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1764039600,"2025-11-25,00:00:00",2025-11-25,580798-657173,NA
213,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1764039600,"2025-11-25,00:00:00",2025-11-25,580798-657173,NA
214,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1764471600,"2025-11-30,00:00:00",2025-11-30,569329-625756,NA
215,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1764471600,"2025-11-30,00:00:00",2025-11-30,569329-625756,NA
216,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1764471600,"2025-11-30,00:00:00",2025-11-30,569329-625756,NA
217,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1764471600,"2025-11-30,00:00:00",2025-11-30,569329-625756,NA
218,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1764471600,"2025-11-30,00:00:00",2025-11-30,569329-625756,NA
219,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1764644400,"2025-12-02,00:00:00",2025-12-02,492850-625756,NA
220,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1764644400,"2025-12-02,00:00:00",2025-12-02,492850-625756,NA
221,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1764644400,"2025-12-02,00:00:00",2025-12-02,492850-625756,NA
222,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1764644400,"2025-12-02,00:00:00",2025-12-02,492850-625756,NA
223,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1764644400,"2025-12-02,00:00:00",2025-12-02,492850-625756,NA
224,536906,1,557269,29212368,1.0,5.0,4.0,22.429000000000002,154.859,2.40053,-161.28799999999998,1764912768,"2025-12-05,02:32:48",2025-12-05,536906-557269,NA
225,584457,1,585606,29318786,1.0,3.0,3.0,-24.475,-111.147,-25.2324,-110.18,1765019186,"2025-12-06,08:06:26",2025-12-06,584457-585606,NA
226,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1765594800,"2025-12-13,00:00:00",2025-12-13,464579-561157,NA
227,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1765594800,"2025-12-13,00:00:00",2025-12-13,464579-561157,NA
228,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1765594800,"2025-12-13,00:00:00",2025-12-13,464579-561157,NA
229,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1765594800,"2025-12-13,00:00:00",2025-12-13,464579-561157,NA
230,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1765594800,"2025-12-13,00:00:00",2025-12-13,464579-561157,NA
231,492850,1,580798,29917227,1.0,3.0,2.0,-24.9904,-111.346,-21.1545,88.0749,1765617627,"2025-12-13,06:20:27",2025-12-13,492850-580798,NA
232,639642,1,557269,30082351,1.0,5.0,4.0,21.5434,154.279,2.40053,-161.28799999999998,1765782751,"2025-12-15,04:12:31",2025-12-15,639642-557269,NA
233,639642,0,655963,30173088,1.0,,,,,,,1765873488,"2025-12-16,05:24:48",2025-12-16,639642-655963,NA
234,464579,1,645371,30250956,1.0,0.0,4.0,33.7833,-45.4927,-3.35086,-162.18,1765951356,"2025-12-17,03:02:36",2025-12-17,464579-645371,NA
235,655963,1,579305,30703951,1.0,0.0,0.0,29.4162,-45.8675,39.8886,-41.778,1766404351,"2025-12-22,08:52:31",2025-12-22,655963-579305,NA
236,636721,2,655265,31106062,118.0,,,,,,,1766806462,"2025-12-27,00:34:22",2025-12-27,636721-655265,NA
237,579305,1,655963,31126132,1.0,0.0,0.0,39.8886,-41.778,29.4162,-45.8675,1766826532,"2025-12-27,06:08:52",2025-12-27,579305-655963,NA
238,464579,5,536346,31536000,5352.39,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-536346,Home maintenance
239,464579,5,567195,31536000,1900.95,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-567195,Personal insurance and pensions
240,464579,5,527449,31536000,1574.64,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-527449,Alcohol
241,464579,5,459381,31536000,1363.77,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-459381,Water and other public services
242,464579,5,595298,31536000,9000.7,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-595298,Groceries
243,464579,5,466907,31536000,1294.57,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-466907,Electricity
244,464579,5,577992,31536000,1895.87,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-577992,Education
245,464579,5,537281,31536000,741.67,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-537281,Housekeeping supplies
246,464579,5,523927,31536000,5666.86,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-523927,Restaurants
247,464579,5,595581,31536000,1840.03,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-595581,Donations
248,464579,5,642329,31536000,1267.62,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-642329,Household operations
249,464579,5,503701,31536000,7921.31,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-503701,Miscellaneous
250,464579,5,571970,31536000,119.85,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-571970,Reading
251,464579,5,644226,31536000,4204.22,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-644226,Property taxes
252,464579,5,632961,31536000,950.28,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-632961,Personal care products and services
253,464579,5,473173,31536000,1737.76,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-473173,Household furnishings
254,464579,5,620120,31536000,6540.04,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-620120,Personal taxes
255,464579,5,575030,31536000,5627.55,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,464579-575030,Transportation
256,482012,5,630626,31536000,5124.17,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-630626,Rented dwellings
257,482012,5,527449,31536000,283.45,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-527449,Alcohol
258,482012,5,459381,31536000,369.53,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-459381,Water and other public services
259,482012,5,595298,31536000,1267.93,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-595298,Groceries
260,482012,5,466907,31536000,696.89,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-466907,Electricity
261,482012,5,577992,31536000,988.82,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-577992,Education
262,482012,5,537281,31536000,114.8,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-537281,Housekeeping supplies
263,482012,5,580426,31536000,512.19,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-580426,Telephone services
264,482012,5,595581,31536000,133.42,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-595581,Donations
265,482012,5,616315,31536000,772.3,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-616315,Apparel and services
266,482012,5,642329,31536000,447.06,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-642329,Household operations
267,482012,5,503701,31536000,2688.4,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-503701,Miscellaneous
268,482012,5,571970,31536000,41.22,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-571970,Reading
269,482012,5,632961,31536000,100.2,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-632961,Personal care products and services
270,482012,5,473173,31536000,3734.96,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-473173,Household furnishings
271,482012,5,620120,31536000,2516.93,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-620120,Personal taxes
272,482012,5,575030,31536000,6672.05,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,482012-575030,Transportation
273,492850,5,536346,31536000,1243.11,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-536346,Home maintenance
274,492850,5,520660,31536000,500.25,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-520660,Healthcare
275,492850,5,567195,31536000,1663.24,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-567195,Personal insurance and pensions
276,492850,5,527449,31536000,49.18,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-527449,Alcohol
277,492850,5,459381,31536000,380.93,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-459381,Water and other public services
278,492850,5,595298,31536000,1598.86,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-595298,Groceries
279,492850,5,466907,31536000,355.75,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-466907,Electricity
280,492850,5,589943,31536000,2215.63,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-589943,Lodging away from home
281,492850,5,537281,31536000,392.32,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-537281,Housekeeping supplies
282,492850,5,523927,31536000,344.5,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-523927,Restaurants
283,492850,5,580426,31536000,512.35,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-580426,Telephone services
284,492850,5,595581,31536000,15.21,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-595581,Donations
285,492850,5,503701,31536000,1845.5,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-503701,Miscellaneous
286,492850,5,571970,31536000,136.34,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-571970,Reading
287,492850,5,644226,31536000,734.04,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-644226,Property taxes
288,492850,5,473173,31536000,311.58,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-473173,Household furnishings
289,492850,5,620120,31536000,1039.37,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-620120,Personal taxes
290,492850,5,575030,31536000,10152.6,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,492850-575030,Transportation
291,510031,5,569329,31536000,498.36,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,510031-569329,NA
292,510031,5,588172,31536000,450.54,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,510031-588172,NA
293,510031,5,492850,31536000,630.62,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,510031-492850,NA
294,510031,5,636721,31536000,32.96,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,510031-636721,NA
295,510031,5,580798,31536000,792.79,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,510031-580798,NA
296,510031,5,546593,31536000,1878.82,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,510031-546593,NA
297,510031,5,536906,31536000,115.42,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,510031-536906,NA
298,536906,5,630626,31536000,1844.96,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-630626,Rented dwellings
299,536906,5,567195,31536000,1525.27,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-567195,Personal insurance and pensions
300,536906,5,527449,31536000,173.56,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-527449,Alcohol
301,536906,5,459381,31536000,165.42,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-459381,Water and other public services
302,536906,5,595298,31536000,309.24,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-595298,Groceries
303,536906,5,466907,31536000,392.75,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-466907,Electricity
304,536906,5,606730,31536000,351.2,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-606730,Entertainment
305,536906,5,589943,31536000,852.11,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-589943,Lodging away from home
306,536906,5,577992,31536000,3283.68,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-577992,Education
307,536906,5,537281,31536000,278.73,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-537281,Housekeeping supplies
308,536906,5,616315,31536000,166.04,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-616315,Apparel and services
309,536906,5,642329,31536000,724.28,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-642329,Household operations
310,536906,5,632961,31536000,334.44,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-632961,Personal care products and services
311,536906,5,473173,31536000,158.92,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-473173,Household furnishings
312,536906,5,620120,31536000,97.12,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,536906-620120,Personal taxes
313,546593,5,630626,31536000,9245.31,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-630626,Rented dwellings
314,546593,5,567195,31536000,4241.32,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-567195,Personal insurance and pensions
315,546593,5,527449,31536000,667.15,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-527449,Alcohol
316,546593,5,459381,31536000,1042.23,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-459381,Water and other public services
317,546593,5,595298,31536000,1011.45,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-595298,Groceries
318,546593,5,466907,31536000,679.18,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-466907,Electricity
319,546593,5,589943,31536000,4144.21,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-589943,Lodging away from home
320,546593,5,577992,31536000,5961.09,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-577992,Education
321,546593,5,537281,31536000,1102.59,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-537281,Housekeeping supplies
322,546593,5,580426,31536000,1259.95,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-580426,Telephone services
323,546593,5,595581,31536000,1277.66,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-595581,Donations
324,546593,5,642329,31536000,1527.56,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-642329,Household operations
325,546593,5,503701,31536000,6321.04,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-503701,Miscellaneous
326,546593,5,473173,31536000,2378.14,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-473173,Household furnishings
327,546593,5,620120,31536000,1986.66,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,546593-620120,Personal taxes
328,552988,5,569329,31536000,9478.52,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-569329,NA
329,552988,5,482012,31536000,18450.2,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-482012,NA
330,552988,5,588172,31536000,4410.78,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-588172,NA
331,552988,5,492850,31536000,19821.5,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-492850,NA
332,552988,5,636721,31536000,13157.7,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-636721,NA
333,552988,5,580798,31536000,8773.28,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-580798,NA
334,552988,5,546593,31536000,7720.52,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-546593,NA
335,552988,5,657526,31536000,37449.4,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-657526,NA
336,552988,5,536906,31536000,2614.97,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-536906,NA
337,552988,5,464579,31536000,20352.5,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,552988-464579,NA
338,569329,5,536346,31536000,115.79,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-536346,Home maintenance
339,569329,5,567195,31536000,4210.97,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-567195,Personal insurance and pensions
340,569329,5,527449,31536000,775.94,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-527449,Alcohol
341,569329,5,459381,31536000,615.23,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-459381,Water and other public services
342,569329,5,595298,31536000,3991.31,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-595298,Groceries
343,569329,5,466907,31536000,1168.89,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-466907,Electricity
344,569329,5,577992,31536000,2970.54,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-577992,Education
345,569329,5,523927,31536000,2.39,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-523927,Restaurants
346,569329,5,580426,31536000,1021.95,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-580426,Telephone services
347,569329,5,595581,31536000,720.96,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-595581,Donations
348,569329,5,616315,31536000,609.94,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-616315,Apparel and services
349,569329,5,503701,31536000,1790.61,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-503701,Miscellaneous
350,569329,5,644226,31536000,2061.71,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-644226,Property taxes
351,569329,5,473173,31536000,2165.12,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-473173,Household furnishings
352,569329,5,620120,31536000,1452.84,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-620120,Personal taxes
353,569329,5,575030,31536000,14649.5,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,569329-575030,Transportation
354,580798,5,536346,31536000,426.21,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-536346,Home maintenance
355,580798,5,567195,31536000,109.02,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-567195,Personal insurance and pensions
356,580798,5,527449,31536000,48.73,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-527449,Alcohol
357,580798,5,459381,31536000,4.44,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-459381,Water and other public services
358,580798,5,595298,31536000,21.11,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-595298,Groceries
359,580798,5,466907,31536000,146.95,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-466907,Electricity
360,580798,5,577992,31536000,1975.82,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-577992,Education
361,580798,5,537281,31536000,168.32,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-537281,Housekeeping supplies
362,580798,5,523927,31536000,17.58,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-523927,Restaurants
363,580798,5,580426,31536000,262.83,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-580426,Telephone services
364,580798,5,616315,31536000,1334.54,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-616315,Apparel and services
365,580798,5,642329,31536000,187.42,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-642329,Household operations
366,580798,5,503701,31536000,1514.53,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-503701,Miscellaneous
367,580798,5,644226,31536000,993.98,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-644226,Property taxes
368,580798,5,473173,31536000,713.31,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-473173,Household furnishings
369,580798,5,575030,31536000,4659.92,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,580798-575030,Transportation
370,588172,5,630626,31536000,1670.19,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-630626,Rented dwellings
371,588172,5,567195,31536000,509.54,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-567195,Personal insurance and pensions
372,588172,5,527449,31536000,187.26,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-527449,Alcohol
373,588172,5,459381,31536000,198.14,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-459381,Water and other public services
374,588172,5,595298,31536000,594.06,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-595298,Groceries
375,588172,5,466907,31536000,209.5,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-466907,Electricity
376,588172,5,577992,31536000,413.23,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-577992,Education
377,588172,5,537281,31536000,18.64,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-537281,Housekeeping supplies
378,588172,5,523927,31536000,706.54,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-523927,Restaurants
379,588172,5,616315,31536000,331.34,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-616315,Apparel and services
380,588172,5,642329,31536000,177.9,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-642329,Household operations
381,588172,5,571970,31536000,14.11,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-571970,Reading
382,588172,5,632961,31536000,188.27,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-632961,Personal care products and services
383,588172,5,473173,31536000,119.39,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-473173,Household furnishings
384,588172,5,620120,31536000,661.16,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-620120,Personal taxes
385,588172,5,621924,31536000,224.71,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,588172-621924,Mortgage payments
386,620120,5,636721,31536000,486.33,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,620120-636721,NA
387,620120,5,580798,31536000,1502.52,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,620120-580798,NA
388,636721,5,630626,31536000,1639.51,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,636721-630626,Rented dwellings
389,636721,5,567195,31536000,646.98,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,636721-567195,Personal insurance and pensions
390,636721,5,527449,31536000,240.67,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,636721-527449,Alcohol
391,636721,5,459381,31536000,569.33,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,636721-459381,Water and other public services
392,636721,5,595298,31536000,1862.42,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,636721-595298,Groceries
393,636721,5,466907,31536000,400.82,,,,,,,1767236400,"2026-01-01,00:00:00",2026-01-01,636721-466907,Electricity
