,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Epoch,formatted_Time,day,source_target,demo_category
249,41,0,45,12922810,1,,,,,,,1748623210,"2025-05-30,13:40:10",2025-05-30,41-45,NA
250,27,1,57,12928438,1,5.0,0.0,,,,,1748628838,"2025-05-30,15:13:58",2025-05-30,27-57,NA
251,57,0,27,12934805,1,,,,,,,1748635205,"2025-05-30,17:00:05",2025-05-30,57-27,NA
252,58,0,27,12957842,1,,,,,,,1748658242,"2025-05-30,23:24:02",2025-05-30,58-27,NA
253,27,1,58,12961987,1,5.0,4.0,,,,,1748662387,"2025-05-31,00:33:07",2025-05-31,27-58,NA
254,27,1,41,12971187,1,5.0,5.0,,,,,1748671587,"2025-05-31,03:06:27",2025-05-31,27-41,NA
255,63,1,47,12971834,1,4.0,3.0,,,,,1748672234,"2025-05-31,03:17:14",2025-05-31,63-47,NA
256,41,1,63,12981424,1,5.0,4.0,,,,,1748681824,"2025-05-31,05:57:04",2025-05-31,41-63,NA
257,63,1,58,12982017,1,4.0,4.0,,,,,1748682417,"2025-05-31,06:06:57",2025-05-31,63-58,NA
258,37,0,63,12985445,1,,,,,,,1748685845,"2025-05-31,07:04:05",2025-05-31,37-63,NA
259,37,0,41,12987894,1,,,,,,,1748688294,"2025-05-31,07:44:54",2025-05-31,37-41,NA
260,27,1,34,12989331,1,5.0,5.0,,,,,1748689731,"2025-05-31,08:08:51",2025-05-31,27-34,NA
261,41,0,43,12995812,1,,,,,,,1748696212,"2025-05-31,09:56:52",2025-05-31,41-43,NA
262,56,0,34,13007831,1,,,,,,,1748708231,"2025-05-31,13:17:11",2025-05-31,56-34,NA
263,47,1,45,13010684,1,3.0,3.0,,,,,1748711084,"2025-05-31,14:04:44",2025-05-31,47-45,NA
264,63,1,37,13025545,1,4.0,5.0,,,,,1748725945,"2025-05-31,18:12:25",2025-05-31,63-37,NA
265,57,0,58,13027297,1,,,,,,,1748727697,"2025-05-31,18:41:37",2025-05-31,57-58,NA
266,58,0,63,13033261,1,,,,,,,1748733661,"2025-05-31,20:21:01",2025-05-31,58-63,NA
267,56,1,41,13066121,1,0.0,5.0,,,,,1748766521,"2025-06-01,05:28:41",2025-06-01,56-41,NA
268,58,0,43,13088663,1,,,,,,,1748789063,"2025-06-01,11:44:23",2025-06-01,58-43,NA
269,56,1,41,13102295,1,0.0,5.0,,,,,1748802695,"2025-06-01,15:31:35",2025-06-01,56-41,NA
270,47,0,39,13111711,1,,,,,,,1748812111,"2025-06-01,18:08:31",2025-06-01,47-39,NA
271,41,1,45,13137446,1,5.0,3.0,,,,,1748837846,"2025-06-02,01:17:26",2025-06-02,41-45,NA
272,41,1,27,13140587,1,5.0,5.0,,,,,1748840987,"2025-06-02,02:09:47",2025-06-02,41-27,NA
273,58,0,37,13152725,1,,,,,,,1748853125,"2025-06-02,05:32:05",2025-06-02,58-37,NA
274,47,0,39,13199808,1,,,,,,,1748900208,"2025-06-02,18:36:48",2025-06-02,47-39,NA
275,58,0,34,13224739,1,,,,,,,1748925139,"2025-06-03,01:32:19",2025-06-03,58-34,NA
276,63,1,56,13228753,1,4.0,0.0,,,,,1748929153,"2025-06-03,02:39:13",2025-06-03,63-56,NA
277,79,6,70,13242406,3,4.0,3.0,,,,,1748942806,"2025-06-03,06:26:46",2025-06-03,79-70,NA
278,63,0,58,13243984,1,,,,,,,1748944384,"2025-06-03,06:53:04",2025-06-03,63-58,NA
279,57,0,34,13259976,1,,,,,,,1748960376,"2025-06-03,11:19:36",2025-06-03,57-34,NA
280,34,1,63,13271787,1,5.0,4.0,,,,,1748972187,"2025-06-03,14:36:27",2025-06-03,34-63,NA
281,27,1,37,13287324,1,5.0,5.0,,,,,1748987724,"2025-06-03,18:55:24",2025-06-03,27-37,NA
282,63,1,56,13292582,1,4.0,0.0,,,,,1748992982,"2025-06-03,20:23:02",2025-06-03,63-56,NA
283,56,0,57,13338586,1,,,,,,,1749038986,"2025-06-04,09:09:46",2025-06-04,56-57,NA
284,56,1,58,13381556,1,0.0,4.0,,,,,1749081956,"2025-06-04,21:05:56",2025-06-04,56-58,NA
285,58,0,34,13385982,1,,,,,,,1749086382,"2025-06-04,22:19:42",2025-06-04,58-34,NA
286,58,0,47,13390684,1,,,,,,,1749091084,"2025-06-04,23:38:04",2025-06-04,58-47,NA
287,56,0,57,13403979,1,,,,,,,1749104379,"2025-06-05,03:19:39",2025-06-05,56-57,NA
288,63,1,56,13404699,1,4.0,0.0,,,,,1749105099,"2025-06-05,03:31:39",2025-06-05,63-56,NA
289,34,0,58,13413050,1,,,,,,,1749113450,"2025-06-05,05:50:50",2025-06-05,34-58,NA
290,77,6,81,13415206,2,3.0,1.0,,,,,1749115606,"2025-06-05,06:26:46",2025-06-05,77-81,NA
291,58,0,27,13424515,1,,,,,,,1749124915,"2025-06-05,09:01:55",2025-06-05,58-27,NA
292,58,0,43,13462140,1,,,,,,,1749162540,"2025-06-05,19:29:00",2025-06-05,58-43,NA
293,47,0,58,13463022,1,,,,,,,1749163422,"2025-06-05,19:43:42",2025-06-05,47-58,NA
294,58,1,43,13464214,1,4.0,3.0,,,,,1749164614,"2025-06-05,20:03:34",2025-06-05,58-43,NA
295,37,0,47,13495384,1,,,,,,,1749195784,"2025-06-06,04:43:04",2025-06-06,37-47,NA
296,58,0,56,13504512,1,,,,,,,1749204912,"2025-06-06,07:15:12",2025-06-06,58-56,NA
297,63,1,56,13505192,1,4.0,0.0,,,,,1749205592,"2025-06-06,07:26:32",2025-06-06,63-56,NA
298,57,0,34,13529943,1,,,,,,,1749230343,"2025-06-06,14:19:03",2025-06-06,57-34,NA
299,41,1,63,13550297,1,5.0,4.0,,,,,1749250697,"2025-06-06,19:58:17",2025-06-06,41-63,NA
300,63,1,41,13558122,1,4.0,5.0,,,,,1749258522,"2025-06-06,22:08:42",2025-06-06,63-41,NA
301,57,0,45,13560834,1,,,,,,,1749261234,"2025-06-06,22:53:54",2025-06-06,57-45,NA
302,58,1,37,13573551,1,4.0,5.0,,,,,1749273951,"2025-06-07,02:25:51",2025-06-07,58-37,NA
303,63,1,45,13577693,1,4.0,3.0,,,,,1749278093,"2025-06-07,03:34:53",2025-06-07,63-45,NA
304,63,1,27,13577774,1,4.0,5.0,,,,,1749278174,"2025-06-07,03:36:14",2025-06-07,63-27,NA
305,67,0,39,13596943,1,,,,,,,1749297343,"2025-06-07,08:55:43",2025-06-07,67-39,NA
306,56,0,41,13627582,1,,,,,,,1749327982,"2025-06-07,17:26:22",2025-06-07,56-41,NA
307,67,2,657187,13629169,300,,,,,,,1749329569,"2025-06-07,17:52:49",2025-06-07,67-657187,NA
308,39,3,657187,13629169,300,,,,,,,1749329569,"2025-06-07,17:52:49",2025-06-07,39-657187,NA
309,58,0,47,13681612,1,,,,,,,1749382012,"2025-06-08,08:26:52",2025-06-08,58-47,NA
310,37,0,45,13712870,1,,,,,,,1749413270,"2025-06-08,17:07:50",2025-06-08,37-45,NA
311,41,0,56,13760644,1,,,,,,,1749461044,"2025-06-09,06:24:04",2025-06-09,41-56,NA
312,58,0,56,13782667,1,,,,,,,1749483067,"2025-06-09,12:31:07",2025-06-09,58-56,NA
313,37,0,45,13784663,1,,,,,,,1749485063,"2025-06-09,13:04:23",2025-06-09,37-45,NA
314,56,1,45,13785456,1,0.0,3.0,,,,,1749485856,"2025-06-09,13:17:36",2025-06-09,56-45,NA
315,63,0,47,13803408,1,,,,,,,1749503808,"2025-06-09,18:16:48",2025-06-09,63-47,NA
316,27,1,43,13820204,1,5.0,3.0,,,,,1749520604,"2025-06-09,22:56:44",2025-06-09,27-43,NA
317,63,1,37,13821145,1,4.0,5.0,,,,,1749521545,"2025-06-09,23:12:25",2025-06-09,63-37,NA
318,37,0,45,13821900,1,,,,,,,1749522300,"2025-06-09,23:25:00",2025-06-09,37-45,NA
319,37,0,63,13839805,1,,,,,,,1749540205,"2025-06-10,04:23:25",2025-06-10,37-63,NA
320,57,0,41,13850903,1,,,,,,,1749551303,"2025-06-10,07:28:23",2025-06-10,57-41,NA
321,45,1,43,13860291,1,3.0,3.0,,,,,1749560691,"2025-06-10,10:04:51",2025-06-10,45-43,NA
322,34,1,56,13879565,1,5.0,0.0,,,,,1749579965,"2025-06-10,15:26:05",2025-06-10,34-56,NA
323,34,1,58,13885382,1,5.0,4.0,,,,,1749585782,"2025-06-10,17:03:02",2025-06-10,34-58,NA
324,63,1,58,13966260,1,4.0,4.0,,,,,1749666660,"2025-06-11,15:31:00",2025-06-11,63-58,NA
325,41,1,27,13968398,1,5.0,5.0,,,,,1749668798,"2025-06-11,16:06:38",2025-06-11,41-27,NA
326,56,1,45,13970640,1,0.0,3.0,,,,,1749671040,"2025-06-11,16:44:00",2025-06-11,56-45,NA
327,34,1,41,13977408,1,5.0,5.0,,,,,1749677808,"2025-06-11,18:36:48",2025-06-11,34-41,NA
328,47,1,57,13982397,1,3.0,0.0,,,,,1749682797,"2025-06-11,19:59:57",2025-06-11,47-57,NA
329,63,1,43,13998759,1,4.0,3.0,,,,,1749699159,"2025-06-12,00:32:39",2025-06-12,63-43,NA
330,56,0,37,13999617,1,,,,,,,1749700017,"2025-06-12,00:46:57",2025-06-12,56-37,NA
331,47,1,56,14005495,1,3.0,0.0,,,,,1749705895,"2025-06-12,02:24:55",2025-06-12,47-56,NA
332,78,6,70,14020006,4,4.0,3.0,,,,,1749720406,"2025-06-12,06:26:46",2025-06-12,78-70,NA
333,58,0,56,14029753,1,,,,,,,1749730153,"2025-06-12,09:09:13",2025-06-12,58-56,NA
334,41,1,57,14060371,1,5.0,0.0,,,,,1749760771,"2025-06-12,17:39:31",2025-06-12,41-57,NA
335,41,1,58,14070628,1,5.0,4.0,,,,,1749771028,"2025-06-12,20:30:28",2025-06-12,41-58,NA
336,27,1,45,14092808,1,5.0,3.0,,,,,1749793208,"2025-06-13,02:40:08",2025-06-13,27-45,NA
337,41,1,37,14103223,1,5.0,5.0,,,,,1749803623,"2025-06-13,05:33:43",2025-06-13,41-37,NA
338,41,0,43,14145805,1,,,,,,,1749846205,"2025-06-13,17:23:25",2025-06-13,41-43,NA
339,63,0,58,14203430,1,,,,,,,1749903830,"2025-06-14,09:23:50",2025-06-14,63-58,NA
340,41,0,57,14246262,1,,,,,,,1749946662,"2025-06-14,21:17:42",2025-06-14,41-57,NA
341,37,1,34,14260078,1,5.0,5.0,,,,,1749960478,"2025-06-15,01:07:58",2025-06-15,37-34,NA
342,41,1,56,14265140,1,5.0,0.0,,,,,1749965540,"2025-06-15,02:32:20",2025-06-15,41-56,NA
343,27,1,58,14270242,1,5.0,4.0,,,,,1749970642,"2025-06-15,03:57:22",2025-06-15,27-58,NA
344,41,0,63,14280640,1,,,,,,,1749981040,"2025-06-15,06:50:40",2025-06-15,41-63,NA
345,27,1,43,14291429,1,5.0,3.0,,,,,1749991829,"2025-06-15,09:50:29",2025-06-15,27-43,NA
346,41,1,27,14300502,1,5.0,5.0,,,,,1750000902,"2025-06-15,12:21:42",2025-06-15,41-27,NA
347,45,1,56,14327408,1,3.0,0.0,,,,,1750027808,"2025-06-15,19:50:08",2025-06-15,45-56,NA
348,37,0,63,14333265,1,,,,,,,1750033665,"2025-06-15,21:27:45",2025-06-15,37-63,NA
349,63,1,47,14339955,1,4.0,3.0,,,,,1750040355,"2025-06-15,23:19:15",2025-06-15,63-47,NA
350,34,1,45,14386074,1,5.0,3.0,,,,,1750086474,"2025-06-16,12:07:54",2025-06-16,34-45,NA
351,34,1,27,14390488,1,5.0,5.0,,,,,1750090888,"2025-06-16,13:21:28",2025-06-16,34-27,NA
352,56,1,43,14392670,1,0.0,3.0,,,,,1750093070,"2025-06-16,13:57:50",2025-06-16,56-43,NA
353,41,0,37,14394386,1,,,,,,,1750094786,"2025-06-16,14:26:26",2025-06-16,41-37,NA
354,58,0,27,14397478,1,,,,,,,1750097878,"2025-06-16,15:17:58",2025-06-16,58-27,NA
355,57,0,41,14399750,1,,,,,,,1750100150,"2025-06-16,15:55:50",2025-06-16,57-41,NA
356,37,0,63,14414557,1,,,,,,,1750114957,"2025-06-16,20:02:37",2025-06-16,37-63,NA
357,45,1,63,14450765,1,3.0,4.0,,,,,1750151165,"2025-06-17,06:06:05",2025-06-17,45-63,NA
358,57,0,63,14451353,1,,,,,,,1750151753,"2025-06-17,06:15:53",2025-06-17,57-63,NA
359,41,0,63,14457027,1,,,,,,,1750157427,"2025-06-17,07:50:27",2025-06-17,41-63,NA
360,67,2,657187,14475818,600,,,,,,,1750176218,"2025-06-17,13:03:38",2025-06-17,67-657187,NA
361,39,3,657187,14475818,600,,,,,,,1750176218,"2025-06-17,13:03:38",2025-06-17,39-657187,NA
362,27,1,41,14482180,1,5.0,5.0,,,,,1750182580,"2025-06-17,14:49:40",2025-06-17,27-41,NA
363,57,0,37,14499063,1,,,,,,,1750199463,"2025-06-17,19:31:03",2025-06-17,57-37,NA
364,56,1,43,14523347,1,0.0,3.0,,,,,1750223747,"2025-06-18,02:15:47",2025-06-18,56-43,NA
365,57,0,43,14584637,1,,,,,,,1750285037,"2025-06-18,19:17:17",2025-06-18,57-43,NA
366,47,0,56,14589887,1,,,,,,,1750290287,"2025-06-18,20:44:47",2025-06-18,47-56,NA
367,63,0,45,14594292,1,,,,,,,1750294692,"2025-06-18,21:58:12",2025-06-18,63-45,NA
368,56,1,34,14690719,1,0.0,5.0,,,,,1750391119,"2025-06-20,00:45:19",2025-06-20,56-34,NA
369,39,0,67,14739866,1,,,,,,,1750440266,"2025-06-20,14:24:26",2025-06-20,39-67,NA
370,67,0,39,14848935,1,,,,,,,1750549335,"2025-06-21,20:42:15",2025-06-21,67-39,NA
371,78,6,69,14884006,1,2.0,4.0,,,,,1750584406,"2025-06-22,06:26:46",2025-06-22,78-69,NA
372,79,6,69,15056806,3,2.0,4.0,,,,,1750757206,"2025-06-24,06:26:46",2025-06-24,79-69,NA
373,67,2,657187,15251393,300,,,,,,,1750951793,"2025-06-26,12:29:53",2025-06-26,67-657187,NA
374,39,3,657187,15251393,300,,,,,,,1750951793,"2025-06-26,12:29:53",2025-06-26,39-657187,NA
375,67,2,657187,15278449,600,,,,,,,1750978849,"2025-06-26,20:00:49",2025-06-26,67-657187,NA
376,39,3,657187,15278449,600,,,,,,,1750978849,"2025-06-26,20:00:49",2025-06-26,39-657187,NA
377,80,6,76,15575206,3,1.0,2.0,,,,,1751275606,"2025-06-30,06:26:46",2025-06-30,80-76,NA
378,77,6,76,15661606,1,1.0,2.0,,,,,1751362006,"2025-07-01,06:26:46",2025-07-01,77-76,NA
379,78,6,76,15661606,4,1.0,2.0,,,,,1751362006,"2025-07-01,06:26:46",2025-07-01,78-76,NA
380,77,6,69,15661606,4,2.0,4.0,,,,,1751362006,"2025-07-01,06:26:46",2025-07-01,77-69,NA
381,79,6,76,15834406,2,1.0,2.0,,,,,1751534806,"2025-07-03,06:26:46",2025-07-03,79-76,NA
382,80,6,69,15834406,5,2.0,4.0,,,,,1751534806,"2025-07-03,06:26:46",2025-07-03,80-69,NA
383,82,6,69,16871206,5,2.0,4.0,,,,,1752571606,"2025-07-15,06:26:46",2025-07-15,82-69,NA
384,39,0,67,16886202,1,,,,,,,1752586602,"2025-07-15,10:36:42",2025-07-15,39-67,NA
385,67,0,39,17107410,1,,,,,,,1752807810,"2025-07-18,00:03:30",2025-07-18,67-39,NA
386,67,2,657187,17295721,800,,,,,,,1752996121,"2025-07-20,04:22:01",2025-07-20,67-657187,NA
387,39,3,657187,17295721,800,,,,,,,1752996121,"2025-07-20,04:22:01",2025-07-20,39-657187,NA
388,83,6,69,17562406,1,2.0,4.0,,,,,1753262806,"2025-07-23,06:26:46",2025-07-23,83-69,NA
389,67,0,39,17578029,1,,,,,,,1753278429,"2025-07-23,10:47:09",2025-07-23,67-39,NA
390,84,6,69,17648806,1,2.0,4.0,,,,,1753349206,"2025-07-24,06:26:46",2025-07-24,84-69,NA
391,73,6,70,17994406,3,0.0,3.0,,,,,1753694806,"2025-07-28,06:26:46",2025-07-28,73-70,NA
392,67,0,39,18310539,1,,,,,,,1754010939,"2025-07-31,22:15:39",2025-07-31,67-39,NA
393,75,6,70,18685606,5,0.0,3.0,,,,,1754386006,"2025-08-05,06:26:46",2025-08-05,75-70,NA
394,75,6,76,18858406,4,3.0,2.0,,,,,1754558806,"2025-08-07,06:26:46",2025-08-07,75-76,NA
395,39,0,67,19130444,1,,,,,,,1754830844,"2025-08-10,10:00:44",2025-08-10,39-67,NA
396,73,6,76,19204006,4,3.0,2.0,,,,,1754904406,"2025-08-11,06:26:46",2025-08-11,73-76,NA
397,74,6,70,19636006,1,0.0,3.0,,,,,1755336406,"2025-08-16,06:26:46",2025-08-16,74-70,NA
398,67,2,657187,19649264,300,,,,,,,1755349664,"2025-08-16,10:07:44",2025-08-16,67-657187,NA
399,39,3,657187,19649264,300,,,,,,,1755349664,"2025-08-16,10:07:44",2025-08-16,39-657187,NA
400,74,6,76,19722406,1,3.0,2.0,,,,,1755422806,"2025-08-17,06:26:46",2025-08-17,74-76,NA
401,67,0,39,19816718,1,,,,,,,1755517118,"2025-08-18,08:38:38",2025-08-18,67-39,NA
402,67,0,39,20234221,1,,,,,,,1755934621,"2025-08-23,04:37:01",2025-08-23,67-39,NA
403,39,0,67,20334109,1,,,,,,,1756034509,"2025-08-24,08:21:49",2025-08-24,39-67,NA
404,67,0,39,21023804,1,,,,,,,1756724204,"2025-09-01,07:56:44",2025-09-01,67-39,NA
405,74,6,71,21796006,2,2.0,0.0,,,,,1757496406,"2025-09-10,06:26:46",2025-09-10,74-71,NA
406,75,6,71,21882406,1,2.0,0.0,,,,,1757582806,"2025-09-11,06:26:46",2025-09-11,75-71,NA
407,58,0,63,21909458,1,,,,,,,1757609858,"2025-09-11,13:57:38",2025-09-11,58-63,NA
408,73,6,71,21968806,2,2.0,0.0,,,,,1757669206,"2025-09-12,06:26:46",2025-09-12,73-71,NA
409,41,0,63,21970411,1,,,,,,,1757670811,"2025-09-12,06:53:31",2025-09-12,41-63,NA
410,39,0,67,22095863,1,,,,,,,1757796263,"2025-09-13,17:44:23",2025-09-13,39-67,NA
411,58,0,41,22112743,1,,,,,,,1757813143,"2025-09-13,22:25:43",2025-09-13,58-41,NA
412,63,0,58,22114856,1,,,,,,,1757815256,"2025-09-13,23:00:56",2025-09-13,63-58,NA
413,63,0,41,22231923,1,,,,,,,1757932323,"2025-09-15,07:32:03",2025-09-15,63-41,NA
414,63,0,41,22263080,1,,,,,,,1757963480,"2025-09-15,16:11:20",2025-09-15,63-41,NA
415,63,0,58,22450174,1,,,,,,,1758150574,"2025-09-17,20:09:34",2025-09-17,63-58,NA
416,58,0,63,22483985,1,,,,,,,1758184385,"2025-09-18,05:33:05",2025-09-18,58-63,NA
417,63,0,58,22727538,1,,,,,,,1758427938,"2025-09-21,01:12:18",2025-09-21,63-58,NA
418,41,1,58,22769068,1,5.0,4.0,,,,,1758469468,"2025-09-21,12:44:28",2025-09-21,41-58,NA
419,45,1,47,22801529,1,3.0,3.0,,,,,1758501929,"2025-09-21,21:45:29",2025-09-21,45-47,NA
420,45,1,43,22804793,1,3.0,3.0,,,,,1758505193,"2025-09-21,22:39:53",2025-09-21,45-43,NA
421,45,1,58,22853101,1,3.0,4.0,,,,,1758553501,"2025-09-22,12:05:01",2025-09-22,45-58,NA
422,63,1,58,22865122,1,4.0,4.0,,,,,1758565522,"2025-09-22,15:25:22",2025-09-22,63-58,NA
423,63,0,41,22869613,1,,,,,,,1758570013,"2025-09-22,16:40:13",2025-09-22,63-41,NA
424,43,0,45,22872911,1,,,,,,,1758573311,"2025-09-22,17:35:11",2025-09-22,43-45,NA
425,63,1,58,22883659,1,4.0,4.0,,,,,1758584059,"2025-09-22,20:34:19",2025-09-22,63-58,NA
426,43,1,45,22899855,1,3.0,3.0,,,,,1758600255,"2025-09-23,01:04:15",2025-09-23,43-45,NA
427,43,0,47,22924179,1,,,,,,,1758624579,"2025-09-23,07:49:39",2025-09-23,43-47,NA
428,39,0,67,22927583,1,,,,,,,1758627983,"2025-09-23,08:46:23",2025-09-23,39-67,NA
429,63,0,41,22939151,1,,,,,,,1758639551,"2025-09-23,11:59:11",2025-09-23,63-41,NA
430,43,0,47,22959591,1,,,,,,,1758659991,"2025-09-23,17:39:51",2025-09-23,43-47,NA
431,43,0,41,22989881,1,,,,,,,1758690281,"2025-09-24,02:04:41",2025-09-24,43-41,NA
432,41,1,58,23002147,1,5.0,4.0,,,,,1758702547,"2025-09-24,05:29:07",2025-09-24,41-58,NA
433,41,1,45,23013624,1,5.0,3.0,,,,,1758714024,"2025-09-24,08:40:24",2025-09-24,41-45,NA
434,41,1,63,23017302,1,5.0,4.0,,,,,1758717702,"2025-09-24,09:41:42",2025-09-24,41-63,NA
435,58,1,47,23041265,1,4.0,3.0,,,,,1758741665,"2025-09-24,16:21:05",2025-09-24,58-47,NA
436,45,1,63,23050428,1,3.0,4.0,,,,,1758750828,"2025-09-24,18:53:48",2025-09-24,45-63,NA
437,41,1,58,23081762,1,5.0,4.0,,,,,1758782162,"2025-09-25,03:36:02",2025-09-25,41-58,NA
438,63,0,41,23092687,1,,,,,,,1758793087,"2025-09-25,06:38:07",2025-09-25,63-41,NA
439,63,0,58,23095880,1,,,,,,,1758796280,"2025-09-25,07:31:20",2025-09-25,63-58,NA
440,41,1,45,23123152,1,5.0,3.0,,,,,1758823552,"2025-09-25,15:05:52",2025-09-25,41-45,NA
441,63,1,58,23172774,1,4.0,4.0,,,,,1758873174,"2025-09-26,04:52:54",2025-09-26,63-58,NA
442,58,0,63,23203055,1,,,,,,,1758903455,"2025-09-26,13:17:35",2025-09-26,58-63,NA
443,63,0,47,23271421,1,,,,,,,1758971821,"2025-09-27,08:17:01",2025-09-27,63-47,NA
444,45,1,58,23275805,1,3.0,4.0,,,,,1758976205,"2025-09-27,09:30:05",2025-09-27,45-58,NA
445,41,1,58,23301163,1,5.0,4.0,,,,,1759001563,"2025-09-27,16:32:43",2025-09-27,41-58,NA
446,45,1,47,23308016,1,3.0,3.0,,,,,1759008416,"2025-09-27,18:26:56",2025-09-27,45-47,NA
447,43,1,58,23332788,1,3.0,4.0,,,,,1759033188,"2025-09-28,01:19:48",2025-09-28,43-58,NA
448,39,0,67,23416330,1,,,,,,,1759116730,"2025-09-29,00:32:10",2025-09-29,39-67,NA
449,45,1,41,23440550,1,3.0,5.0,,,,,1759140950,"2025-09-29,07:15:50",2025-09-29,45-41,NA
450,43,1,41,23479630,1,3.0,5.0,,,,,1759180030,"2025-09-29,18:07:10",2025-09-29,43-41,NA
451,41,1,43,23486223,1,5.0,3.0,,,,,1759186623,"2025-09-29,19:57:03",2025-09-29,41-43,NA
452,58,0,63,23488714,1,,,,,,,1759189114,"2025-09-29,20:38:34",2025-09-29,58-63,NA
453,63,0,58,23513489,1,,,,,,,1759213889,"2025-09-30,03:31:29",2025-09-30,63-58,NA
454,43,1,45,23550807,1,3.0,3.0,,,,,1759251207,"2025-09-30,13:53:27",2025-09-30,43-45,NA
455,47,1,58,23566178,1,3.0,4.0,,,,,1759266578,"2025-09-30,18:09:38",2025-09-30,47-58,NA
456,41,1,63,23578990,1,5.0,4.0,,,,,1759279390,"2025-09-30,21:43:10",2025-09-30,41-63,NA
457,63,1,58,23594201,1,4.0,4.0,,,,,1759294601,"2025-10-01,01:56:41",2025-10-01,63-58,NA
458,63,0,45,23627046,1,,,,,,,1759327446,"2025-10-01,11:04:06",2025-10-01,63-45,NA
459,41,1,47,23632718,1,5.0,3.0,,,,,1759333118,"2025-10-01,12:38:38",2025-10-01,41-47,NA
460,63,0,41,23681744,1,,,,,,,1759382144,"2025-10-02,02:15:44",2025-10-02,63-41,NA
461,45,1,47,23690321,1,3.0,3.0,,,,,1759390721,"2025-10-02,04:38:41",2025-10-02,45-47,NA
462,63,1,41,23760559,1,4.0,5.0,,,,,1759460959,"2025-10-03,00:09:19",2025-10-03,63-41,NA
463,43,1,45,23765702,1,3.0,3.0,,,,,1759466102,"2025-10-03,01:35:02",2025-10-03,43-45,NA
464,47,0,63,23862424,1,,,,,,,1759562824,"2025-10-04,04:27:04",2025-10-04,47-63,NA
465,47,0,63,23924027,1,,,,,,,1759624427,"2025-10-04,21:33:47",2025-10-04,47-63,NA
466,63,0,47,23945816,1,,,,,,,1759646216,"2025-10-05,03:36:56",2025-10-05,63-47,NA
467,43,0,63,23961635,1,,,,,,,1759662035,"2025-10-05,08:00:35",2025-10-05,43-63,NA
468,43,0,45,23983547,1,,,,,,,1759683947,"2025-10-05,14:05:47",2025-10-05,43-45,NA
469,47,0,63,24004131,1,,,,,,,1759704531,"2025-10-05,19:48:51",2025-10-05,47-63,NA
470,47,0,41,24046907,1,,,,,,,1759747307,"2025-10-06,07:41:47",2025-10-06,47-41,NA
471,43,0,41,24058200,1,,,,,,,1759758600,"2025-10-06,10:50:00",2025-10-06,43-41,NA
472,41,1,45,24074450,1,5.0,3.0,,,,,1759774850,"2025-10-06,15:20:50",2025-10-06,41-45,NA
473,39,6,70,24128806,3,4.0,3.0,,,,,1759829206,"2025-10-07,06:26:46",2025-10-07,39-70,NA
474,63,0,58,24137054,1,,,,,,,1759837454,"2025-10-07,08:44:14",2025-10-07,63-58,NA
475,63,1,43,24137758,1,4.0,3.0,,,,,1759838158,"2025-10-07,08:55:58",2025-10-07,63-43,NA
476,47,0,58,24138222,1,,,,,,,1759838622,"2025-10-07,09:03:42",2025-10-07,47-58,NA
477,63,0,41,24153531,1,,,,,,,1759853931,"2025-10-07,13:18:51",2025-10-07,63-41,NA
478,63,1,58,24160890,1,4.0,4.0,,,,,1759861290,"2025-10-07,15:21:30",2025-10-07,63-58,NA
479,45,1,47,24164634,1,3.0,3.0,,,,,1759865034,"2025-10-07,16:23:54",2025-10-07,45-47,NA
480,41,1,58,24182535,1,5.0,4.0,,,,,1759882935,"2025-10-07,21:22:15",2025-10-07,41-58,NA
481,63,0,45,24188349,1,,,,,,,1759888749,"2025-10-07,22:59:09",2025-10-07,63-45,NA
482,41,1,47,24203836,1,5.0,3.0,,,,,1759904236,"2025-10-08,03:17:16",2025-10-08,41-47,NA
483,63,0,41,24211527,1,,,,,,,1759911927,"2025-10-08,05:25:27",2025-10-08,63-41,NA
484,41,1,45,24219466,1,5.0,3.0,,,,,1759919866,"2025-10-08,07:37:46",2025-10-08,41-45,NA
485,63,0,58,24237816,1,,,,,,,1759938216,"2025-10-08,12:43:36",2025-10-08,63-58,NA
486,43,0,58,24244895,1,,,,,,,1759945295,"2025-10-08,14:41:35",2025-10-08,43-58,NA
487,45,1,43,24256073,1,3.0,3.0,,,,,1759956473,"2025-10-08,17:47:53",2025-10-08,45-43,NA
488,41,1,63,24257141,1,5.0,4.0,,,,,1759957541,"2025-10-08,18:05:41",2025-10-08,41-63,NA
489,43,0,47,24275315,1,,,,,,,1759975715,"2025-10-08,23:08:35",2025-10-08,43-47,NA
490,58,1,45,24276374,1,4.0,3.0,,,,,1759976774,"2025-10-08,23:26:14",2025-10-08,58-45,NA
491,58,1,45,24308246,1,4.0,3.0,,,,,1760008646,"2025-10-09,08:17:26",2025-10-09,58-45,NA
492,63,0,43,24352493,1,,,,,,,1760052893,"2025-10-09,20:34:53",2025-10-09,63-43,NA
493,43,0,45,24362995,1,,,,,,,1760063395,"2025-10-09,23:29:55",2025-10-09,43-45,NA
494,43,0,41,24369089,1,,,,,,,1760069489,"2025-10-10,01:11:29",2025-10-10,43-41,NA
495,43,0,45,24387981,1,,,,,,,1760088381,"2025-10-10,06:26:21",2025-10-10,43-45,NA
496,43,0,63,24391453,1,,,,,,,1760091853,"2025-10-10,07:24:13",2025-10-10,43-63,NA
